2002spr 0.785998 0.787207 0.795007 58.9698 58.4736 55.7675 46.549 0.795759 0.792083 0.745582 70.8985 71.1118 74.5309 75.5125
2002sum 0.771098 0.759145 0.771252 46.0847 46.7917 44.4045 34.0939 0.778354 0.780248 0.755649 75.3669 74.2256 74.8628 75.7926
2002fal 0.809174 0.804459 0.820077 58.0383 58.2504 54.9004 46.2955 0.787707 0.771649 0.744852 65.111 66.8265 68.5581 69.4156
0203win 0.824285 0.818143 0.825828 64.896 64.6357 61.8526 50.1214 0.793857 0.773943 0.753222 54.6048 56.8643 57.798 59.3558
2003spr 0.820854 0.811387 0.823596 54.8842 56.1742 53.3352 41.9165 0.783086 0.770943 0.74377 65.582 67.2331 68.9665 66.0604
2003sum 0.791273 0.791959 0.803981 42.6992 42.4641 40.4635 29.6304 0.797376 0.789813 0.808562 72.5514 72.596 67.6407 57.5009
2003fal 0.817455 0.8104 0.828122 59.3993 59.5505 55.467 44.9286 0.802999 0.786953 0.786288 61.4569 63.4059 61.6766 52.6946
0304win 0.807135 0.805763 0.821655 64.5253 63.7066 59.6105 47.7132 0.783576 0.78514 0.789171 55.8492 55.4824 54.1295 50.1647
2000sum 0.600896 0.599883 0.620574 57.4444 57.2945 52.9326 41.52 0.632256 0.625892 0.629828 94.2316 93.4119 86.1289 84.9281
2000fal 0.641857 0.646508 0.667432 74.2686 72.9446 67.104 56.2477 0.609811 0.613384 0.579548 84.3957 82.1123 77.3979 81.5934
0001win 0.69277 0.691872 0.728581 79.7343 78.6386 70.7464 56.0259 0.600492 0.594141 0.616924 77.1981 76.502 69.1293 69.6227
2001spr 0.62868 0.646161 0.687825 75.1606 72.4985 64.5727 49.6019 0.66237 0.65797 0.652218 83.6013 82.9898 78.5788 74.4878
2001sum 0.664793 0.68548 0.706711 54.1945 53.1911 49.5631 36.4392 0.666582 0.656248 0.651063 88.3876 88.5082 84.5645 75.3678
2001fal 0.720674 0.710287 0.731331 69.458 69.6682 64.7799 52.0574 0.688584 0.686201 0.668701 76.2541 76.1625 73.872 68.8102
0102win 0.724607 0.728117 0.74613 79.3169 77.4742 72.1855 57.15 0.660429 0.655222 0.650973 73.1254 73.4008 69.5457 66.362
2002spr 0.66847 0.676259 0.698476 72.0909 70.6031 65.1919 52.3062 0.707393 0.706115 0.668116 85.2502 84.5838 84.2763 79.0315
2002sum 0.65574 0.644176 0.675586 56.411 56.4281 51.8576 38.1448 0.69316 0.697345 0.685655 88.7726 86.8159 83.1433 79.279
2002fal 0.708783 0.710451 0.74342 71.6649 70.8227 64.645 52.9126 0.696472 0.680988 0.659292 77.7415 78.7975 77.4795 71.9697
0203win 0.744158 0.738195 0.755559 77.9053 77.1163 72.3081 56.0986 0.706616 0.68001 0.672599 64.4018 66.7561 64.9382 61.8379
2003spr 0.736198 0.72543 0.749135 65.5341 66.5061 61.6859 47.3076 0.673751 0.667756 0.654555 80.9065 81.0374 78.8904 70.1598
2003sum 0.69029 0.700938 0.724235 51.8399 50.7331 47.3552 33.5044 0.71018 0.703341 0.736603 86.6846 85.8812 78.3895 63.3019
2003fal 0.726552 0.717882 0.754374 73.1183 72.5402 65.222 51.3233 0.703142 0.688513 0.706108 74.7415 76.0119 70.8542 58.0119
0304win 0.710701 0.716192 0.743959 78.7152 76.5993 70.1789 54.3224 0.667033 0.677507 0.692171 68.6167 67.2299 63.9551 53.3482
2000sum 0.479061 0.473262 0.513079 65.4998 64.9937 58.0823 44.8953 0.517475 0.510152 0.547079 108.609 107.701 93.5277 90.4134
2000fal 0.527022 0.539033 0.581187 86.3907 84.4329 74.8466 62.1947 0.498279 0.512276 0.517511 95.9521 92.2225 81.0599 84.0782
0001win 0.601867 0.600333 0.65596 90.2889 89.3125 77.8722 62.5393 0.47296 0.481267 0.523369 89.4223 86.8752 75.0177 72.5977
2001spr 0.522921 0.53901 0.59768 85.2896 82.5411 71.6868 55.1775 0.560659 0.560049 0.563619 95.9831 94.6526 85.8916 78.8725
2001sum 0.553052 0.578201 0.613895 62.5049 60.9749 55.7054 39.6664 0.560495 0.55327 0.561948 101.708 100.888 92.9186 78.3553
2001fal 0.621103 0.609859 0.654 81.023 81.1981 73.1181 57.4722 0.595227 0.602425 0.595385 86.5894 85.1778 80.0334 71.0132
0102win 0.642219 0.64261 0.670789 89.7787 88.0892 80.48 62.4021 0.54871 0.548335 0.568693 83.8716 83.3703 75.9378 68.2725
2002spr 0.544867 0.552946 0.595714 84.067 81.8793 73.1015 56.818 0.617166 0.614226 0.589966 97.2517 96.542 92.1956 81.5867
2002sum 0.549412 0.532403 0.585166 64.7801 64.4853 57.6854 41.6903 0.609863 0.619165 0.622648 99.5942 97.0301 89.6393 82.22
2002fal 0.607936 0.602625 0.66109 83.5546 83.0142 73.3129 58.2826 0.599887 0.584058 0.579468 88.794 89.6276 84.5526 73.9621
0203win 0.65357 0.648865 0.677283 90.28 89.3493 81.9934 61.819 0.605436 0.578402 0.584006 74.0677 75.831 71.0238 64.0839
2003spr 0.64148 0.625951 0.663958 75.0143 76.1116 68.9603 52.0188 0.563739 0.560488 0.566714 94.8785 94.4122 87.3376 73.8146
2003sum 0.594993 0.600724 0.639877 59.2236 58.1655 53.0503 37.2293 0.609518 0.602487 0.654052 100.287 99.4562 88.6579 68.8829
2003fal 0.632152 0.623498 0.68453 85.2484 84.3764 73.3795 57.37 0.593763 0.575099 0.613761 86.554 87.6058 78.7487 62.4795
0304win 0.612333 0.621486 0.666096 91.325 88.8188 79.4526 60.1602 0.550574 0.574893 0.592797 80.0511 76.9024 71.9621 56.1943
2000sum 0.379085 0.363627 0.417376 70.964 71.2526 62.0154 47.84 0.418391 0.426254 0.473223 118.795 118.121 99.4211 95.4751
2000fal 0.418223 0.440922 0.504356 95.7125 94.3784 80.8527 67.9272 0.387937 0.401103 0.43976 104.708 101.651 84.7839 85.9836
0001win 0.519409 0.521276 0.593203 98.1454 98.1769 83.0215 68.639 0.382214 0.390093 0.443958 97.178 95.2566 79.4604 75.2389
2001spr 0.433787 0.442201 0.516985 92.2464 90.9194 77.1879 59.9989 0.460736 0.465255 0.485727 106.271 105.596 92.2458 82.6968
2001sum 0.462028 0.470795 0.529539 68.2893 67.6925 60.1826 42.5293 0.461167 0.450091 0.474966 111.29 111.59 100.067 80.8184
2001fal 0.530335 0.517213 0.585311 90.3821 90.4826 79.84 62.333 0.507649 0.515996 0.535079 94.9722 93.6219 84.6062 72.7869
0102win 0.555013 0.554629 0.590672 99.0966 97.6591 87.8607 67.2296 0.450262 0.461791 0.491582 91.8834 90.8808 80.923 69.5518
2002spr 0.435737 0.433409 0.498281 92.7662 91.6614 79.4025 60.4786 0.524056 0.510009 0.506072 107.472 108.195 98.9051 83.4955
2002sum 0.455638 0.428307 0.494883 71.3327 71.3583 62.4961 44.79 0.525644 0.531996 0.558873 109.427 107.685 95.936 84.9261
2002fal 0.511237 0.50568 0.584912 93.1247 92.4866 80.1817 63.0394 0.511751 0.49354 0.510393 97.0678 98.3042 89.7534 75.4765
0203win 0.560005 0.554523 0.601266 101.262 100.673 89.977 67.0095 0.499395 0.467643 0.488782 83.0053 84.9173 76.8544 65.9938
2003spr 0.538493 0.522436 0.575862 84.3833 84.8783 75.0885 56.007 0.468625 0.456312 0.486254 105.769 105.838 94.0904 77.103
2003sum 0.508728 0.507374 0.557648 65.1682 64.484 57.8663 40.713 0.516611 0.512689 0.579967 110.72 109.968 96.1082 74.2482
2003fal 0.537752 0.528226 0.613358 95.6209 94.9782 80.6011 62.7536 0.48974 0.470778 0.516161 96.8994 97.4803 85.5407 66.1753
0304win 0.517764 0.524661 0.587854 102.216 99.7701 87.2235 65.6701 0.44413 0.468071 0.502075 89.9843 86.5488 78.3425 58.9419
2000sum 0.294297 0.275091 0.333477 75.6334 76.6597 65.2215 50.5284 0.343129 0.352152 0.40149 126.849 127.641 104.28 99.9491
2000fal 0.339372 0.362501 0.437153 103.488 102.65 85.5786 73.193 0.302346 0.303711 0.36425 111.269 110.25 88.349 87.6913
0001win 0.43092 0.45214 0.536943 107.124 105.827 87.7492 74.0234 0.311497 0.301553 0.376913 103.418 102.852 82.8732 77.2965
2001spr 0.334438 0.349165 0.43985 99.3898 97.987 81.511 64.198 0.363233 0.381645 0.422079 116.504 114.907 97.1794 86.0546
